test,lang,id,iter,secs-startup,secs,kb,lines,date
methcall,gij, ,1000000,2.731,2.89,15508,38, 09/30/2004
methcall,gij, ,400000,1.091,1.25,15508,38, 09/30/2004
methcall,gij, ,700000,1.911,2.07,15508,38, 09/30/2004
methcall,gnat, ,100000,0.005,0.01,5160,51, 09/30/2004
methcall,gnat, ,1000000,0.015,0.02,6228,51, 09/30/2004
methcall,gnat, ,400000,0.005,0.01,5160,51, 09/30/2004
methcall,gnat, ,700000,0.005,0.01,6228,51, 09/30/2004
methcall,gpp, ,100000,0.006,0.01,5684,43, 09/30/2004
methcall,gpp, ,1000000,0.016,0.02,5976,43, 09/30/2004
methcall,gpp, ,400000,0.006,0.01,5160,43, 09/30/2004
methcall,gpp, ,700000,0.016,0.02,5976,43, 09/30/2004
methcall,gst, ,100000,-2.085,-2,-2,42, 09/30/2004
methcall,gst, ,1000000,-2.085,-2,-2,42, 09/30/2004
methcall,gst, ,400000,-2.085,-2,-2,42, 09/30/2004
methcall,gst, ,700000,-2.085,-2,-2,42, 09/30/2004
methcall,guile, ,100000,-2.05,-2,-2,29, 09/30/2004
methcall,guile, ,1000000,-2.05,-2,-2,29, 09/30/2004
methcall,guile, ,400000,-2.05,-2,-2,29, 09/30/2004
methcall,guile, ,700000,-2.05,-2,-2,29, 09/30/2004
methcall,gwydion, ,100000,0.006,0.02,1880,40, 09/30/2004
methcall,gwydion, ,1000000,0.016,0.03,1796,40, 09/30/2004
methcall,gwydion, ,400000,0.006,0.02,1876,40, 09/30/2004
methcall,gwydion, ,700000,0.006,0.02,1796,40, 09/30/2004
methcall,hipe, ,100000,-2.221,-2,-2,43, 09/30/2004
methcall,hipe, ,1000000,-2.221,-2,-2,43, 09/30/2004
methcall,hipe, ,400000,-2.221,-2,-2,43, 09/30/2004
methcall,hipe, ,700000,-2.221,-2,-2,43, 09/30/2004
methcall,hugs, ,100000,7.378,7.64,15328,25, 09/30/2004
methcall,hugs, ,1000000,71.638,71.90,15328,25, 09/30/2004
methcall,hugs, ,400000,28.708,28.97,15328,25, 09/30/2004
methcall,hugs, ,700000,50.178,50.44,15328,25, 09/30/2004
methcall,icc, ,100000,0.009,0.01,5160,60, 09/30/2004
methcall,icc, ,1000000,0.059,0.06,5276,60, 09/30/2004
methcall,icc, ,400000,0.019,0.02,5296,60, 09/30/2004
methcall,icc, ,700000,0.039,0.04,5296,60, 09/30/2004
methcall,icpp, ,100000,-0.001,0.00,5160,43, 09/30/2004
methcall,icpp, ,1000000,0.039,0.04,5400,43, 09/30/2004
methcall,icpp, ,400000,0.019,0.02,5436,43, 09/30/2004
methcall,icpp, ,700000,0.029,0.03,5436,43, 09/30/2004
methcall,java, ,100000,0.094,0.26,14044,38, 09/30/2004
methcall,java, ,1000000,0.094,0.26,14284,38, 09/30/2004
methcall,java, ,400000,0.094,0.26,14284,38, 09/30/2004
methcall,java, ,700000,0.094,0.26,14284,38, 09/30/2004
methcall,kaffe, ,100000,0.142,0.32,10384,38, 09/30/2004
methcall,kaffe, ,1000000,0.212,0.39,10520,38, 09/30/2004
methcall,kaffe, ,400000,0.162,0.34,10492,38, 09/30/2004
methcall,kaffe, ,700000,0.192,0.37,10540,38, 09/30/2004
methcall,lua, ,100000,0.326,0.33,6012,45, 09/30/2004
methcall,lua, ,1000000,3.196,3.20,6012,45, 09/30/2004
methcall,lua, ,400000,1.286,1.29,6012,45, 09/30/2004
methcall,lua, ,700000,2.246,2.25,6012,45, 09/30/2004
methcall,mercury, ,100000,0.031,0.05,3100,54, 09/30/2004
methcall,mercury, ,1000000,0.411,0.43,8716,54, 09/30/2004
methcall,mercury, ,400000,0.161,0.18,8716,54, 09/30/2004
methcall,mercury, ,700000,0.291,0.31,8716,54, 09/30/2004
methcall,mlton, ,100000,0.008,0.01,5160,68, 09/30/2004
methcall,mlton, ,1000000,0.018,0.02,5724,68, 09/30/2004
methcall,mlton, ,400000,0.008,0.01,5724,68, 09/30/2004
methcall,mlton, ,700000,0.018,0.02,5724,68, 09/30/2004
methcall,newlisp, ,100000,0.275,0.28,6256,49, 09/30/2004
methcall,newlisp, ,1000000,2.695,2.70,5924,49, 09/30/2004
methcall,newlisp, ,400000,1.075,1.08,5924,49, 09/30/2004
methcall,newlisp, ,700000,1.885,1.89,5924,49, 09/30/2004
methcall,nhc98, ,100000,-2.002,-2,-2,25, 09/30/2004
methcall,nhc98, ,1000000,-2.002,-2,-2,25, 09/30/2004
methcall,nhc98, ,400000,-2.002,-2,-2,25, 09/30/2004
methcall,nhc98, ,700000,-2.002,-2,-2,25, 09/30/2004
methcall,nice, ,100000,0.055,0.34,14844,25, 09/30/2004
methcall,nice, ,1000000,0.085,0.37,15180,25, 09/30/2004
methcall,nice, ,400000,0.065,0.35,15180,25, 09/30/2004
methcall,nice, ,700000,0.075,0.36,15140,25, 09/30/2004
methcall,oberon2, ,100000,0.001,0.01,6324,65, 09/30/2004
methcall,oberon2, ,1000000,0.041,0.05,6324,65, 09/30/2004
methcall,oberon2, ,400000,0.011,0.02,6324,65, 09/30/2004
methcall,oberon2, ,700000,0.031,0.04,6324,65, 09/30/2004
methcall,ocaml, ,100000,0.018,0.02,5696,21, 09/30/2004
methcall,ocaml, ,1000000,0.138,0.14,5692,21, 09/30/2004
methcall,ocaml, ,400000,0.058,0.06,5692,21, 09/30/2004
methcall,ocaml, ,700000,0.098,0.10,5692,21, 09/30/2004
methcall,ocamlb, ,100000,0.115,0.12,5900,21, 09/30/2004
methcall,ocamlb, ,1000000,1.075,1.08,5900,21, 09/30/2004
methcall,ocamlb, ,400000,0.435,0.44,5900,21, 09/30/2004
methcall,ocamlb, ,700000,0.755,0.76,5900,21, 09/30/2004
methcall,oz, ,100000,0.117,0.17,8824,48, 09/30/2004
methcall,oz, ,1000000,1.077,1.13,8868,48, 09/30/2004
methcall,oz, ,400000,0.437,0.49,9740,48, 09/30/2004
methcall,oz, ,700000,0.757,0.81,8760,48, 09/30/2004
methcall,perl, ,100000,0.915,0.92,6496,39, 09/30/2004
methcall,perl, ,1000000,9.115,9.12,6496,39, 09/30/2004
methcall,perl, ,400000,3.645,3.65,6496,39, 09/30/2004
methcall,perl, ,700000,6.375,6.38,6496,39, 09/30/2004
methcall,php, ,100000,1.683,1.71,9276,30, 09/30/2004
methcall,php, ,1000000,16.793,16.82,8600,30, 09/30/2004
methcall,php, ,400000,6.703,6.73,8600,30, 09/30/2004
methcall,php, ,700000,11.743,11.77,8600,30, 09/30/2004
methcall,pike, ,100000,0.287,0.41,8176,34, 09/30/2004
methcall,pike, ,1000000,2.867,2.99,8176,34, 09/30/2004
methcall,pike, ,400000,1.147,1.27,8176,34, 09/30/2004
methcall,pike, ,700000,2.007,2.13,8176,34, 09/30/2004
methcall,poplisp, ,100000,-2.039,-2,-2,34, 09/30/2004
methcall,poplisp, ,1000000,-2.039,-2,-2,34, 09/30/2004
methcall,poplisp, ,400000,-2.039,-2,-2,34, 09/30/2004
methcall,poplisp, ,700000,-2.039,-2,-2,34, 09/30/2004
methcall,psyco, ,100000,0.21,0.27,7984,42, 09/30/2004
methcall,psyco, ,1000000,2.2,2.26,7984,42, 09/30/2004
methcall,psyco, ,400000,0.87,0.93,8036,42, 09/30/2004
methcall,psyco, ,700000,1.54,1.60,7984,42, 09/30/2004
methcall,python, ,100000,0.623,0.65,7264,41, 09/30/2004
methcall,python, ,1000000,6.203,6.23,7264,41, 09/30/2004
methcall,python, ,400000,2.483,2.51,7264,41, 09/30/2004
methcall,python, ,700000,4.343,4.37,7264,41, 09/30/2004
methcall,rep, ,100000,0.657,0.67,6292,42, 09/30/2004
methcall,rep, ,1000000,6.557,6.57,6292,42, 09/30/2004
methcall,rep, ,400000,2.627,2.64,6292,42, 09/30/2004
methcall,rep, ,700000,4.587,4.60,6292,42, 09/30/2004
methcall,ruby, ,100000,0.829,0.84,6676,43, 09/30/2004
methcall,ruby, ,1000000,8.279,8.29,6676,43, 09/30/2004
methcall,ruby, ,400000,3.309,3.32,6676,43, 09/30/2004
methcall,ruby, ,700000,5.799,5.81,6676,43, 09/30/2004
methcall,ruby,2,100000,5.229,5.24,1904,31, 09/30/2004
methcall,ruby,2,1000000,51.719,51.73,1904,31, 09/30/2004
methcall,ruby,2,400000,20.779,20.79,1904,31, 09/30/2004
methcall,ruby,2,700000,36.279,36.29,1904,31, 09/30/2004
methcall,sablevm, ,100000,0.173,0.26,9756,38, 09/30/2004
methcall,sablevm, ,1000000,1.263,1.35,9756,38, 09/30/2004
methcall,sablevm, ,400000,0.533,0.62,9756,38, 09/30/2004
methcall,sablevm, ,700000,0.893,0.98,9756,38, 09/30/2004
methcall,sbcl, ,100000,0.069,0.12,19288,37, 09/30/2004
methcall,sbcl, ,1000000,0.179,0.23,19288,37, 09/30/2004
methcall,sbcl, ,400000,0.099,0.15,8000,37, 09/30/2004
methcall,sbcl, ,700000,0.139,0.19,8976,37, 09/30/2004
methcall,se, ,100000,-0.002,0.00,5160,32, 09/30/2004
methcall,se, ,1000000,0.008,0.01,5160,32, 09/30/2004
methcall,se, ,400000,0.008,0.01,5160,32, 09/30/2004
methcall,se, ,700000,0.008,0.01,5160,32, 09/30/2004
methcall,slang, ,100000,0.806,0.81,9288,45, 09/30/2004
methcall,slang, ,1000000,8.126,8.13,6000,45, 09/30/2004
methcall,slang, ,400000,3.246,3.25,6000,45, 09/30/2004
methcall,slang, ,700000,5.686,5.69,6000,45, 09/30/2004
methcall,smlnj, ,100000,0.014,0.07,9292,17, 09/30/2004
methcall,smlnj, ,1000000,0.034,0.09,8696,17, 09/30/2004
methcall,smlnj, ,400000,0.014,0.07,8720,17, 09/30/2004
methcall,smlnj, ,700000,0.024,0.08,7400,17, 09/30/2004
methcall,tcl, ,100000,-2.009,-2,-2,41, 09/30/2004
methcall,tcl, ,1000000,-2.009,-2,-2,41, 09/30/2004
methcall,tcl, ,400000,-2.009,-2,-2,41, 09/30/2004
methcall,tcl, ,700000,-2.009,-2,-2,41, 09/30/2004
methcall,xemacs, ,100000,29.763,30.19,12348,0, 09/30/2004
methcall,xemacs, ,1000000,-1.427,-1,-1,0, 09/30/2004
methcall,xemacs, ,400000,119.423,119.85,12352,0, 09/30/2004
methcall,xemacs, ,700000,-1.427,-1,-1,0, 09/30/2004
moments,bigloo, ,125,0.166,0.17,5148,102, 09/30/2004
moments,bigloo, ,200,0.276,0.28,6984,102, 09/30/2004
moments,bigloo, ,25,0.036,0.04,2120,102, 09/30/2004
moments,bigloo, ,75,0.096,0.10,2088,102, 09/30/2004
moments,chicken, ,125,0.603,0.61,3008,52, 09/30/2004
moments,chicken, ,200,1.053,1.06,2916,52, 09/30/2004
moments,chicken, ,25,0.133,0.14,1544,52, 09/30/2004
moments,chicken, ,75,0.383,0.39,1784,52, 09/30/2004
moments,clean, ,125,0.067,0.07,936,88, 09/30/2004
moments,clean, ,200,0.117,0.12,812,88, 09/30/2004
moments,clean, ,25,0.017,0.02,876,88, 09/30/2004
moments,clean, ,75,0.037,0.04,956,88, 09/30/2004
moments,cmucl, ,125,1.142,1.17,19920,148, 09/30/2004
moments,cmucl, ,200,1.882,1.91,20232,148, 09/30/2004
moments,cmucl, ,25,0.172,0.20,9752,148, 09/30/2004
moments,cmucl, ,75,0.642,0.67,18924,148, 09/30/2004
moments,csharp, ,125,1.355,1.45,11472,49, 09/30/2004
moments,csharp, ,200,2.155,2.25,12168,49, 09/30/2004
moments,csharp, ,25,0.275,0.37,9380,49, 09/30/2004
moments,csharp, ,75,0.785,0.88,10400,49, 09/30/2004
moments,dlang, ,125,0.05,0.05,1256,77, 09/30/2004
moments,dlang, ,200,0.08,0.08,1208,77, 09/30/2004
moments,dlang, ,25,0.01,0.01,820,77, 09/30/2004
moments,dlang, ,75,0.03,0.03,1712,77, 09/30/2004
moments,erlang, ,125,-1.22,-1,-1,51, 09/30/2004
moments,erlang, ,200,-1.22,-1,-1,51, 09/30/2004
moments,erlang, ,25,-1.22,-1,-1,51, 09/30/2004
moments,erlang, ,75,-1.22,-1,-1,51, 09/30/2004
moments,felix, ,125,-2.004,-2,-2,97, 09/30/2004
moments,felix, ,200,-2.004,-2,-2,97, 09/30/2004
moments,felix, ,25,-2.004,-2,-2,97, 09/30/2004
moments,felix, ,75,-2.004,-2,-2,97, 09/30/2004
moments,fpascal, ,125,0.109,0.11,4468,73, 09/30/2004
moments,fpascal, ,200,0.169,0.17,4468,73, 09/30/2004
moments,fpascal, ,25,0.019,0.02,4468,73, 09/30/2004
moments,fpascal, ,75,0.059,0.06,4468,73, 09/30/2004
moments,g95, ,125,-1,-1,-1,100, 09/30/2004
moments,g95, ,200,-1,-1,-1,100, 09/30/2004
moments,g95, ,25,189.94,189.94,776,100, 09/30/2004
moments,g95, ,75,-1,-1,-1,100, 09/30/2004
moments,gawk, ,125,-2.002,-2,-2,54, 09/30/2004
moments,gawk, ,200,-2.002,-2,-2,54, 09/30/2004
moments,gawk, ,25,-2.002,-2,-2,54, 09/30/2004
moments,gawk, ,75,-2.002,-2,-2,54, 09/30/2004
moments,gcc, ,125,0.048,0.05,5400,86, 09/30/2004
moments,gcc, ,200,0.068,0.07,5392,86, 09/30/2004
moments,gcc, ,25,0.008,0.01,5284,86, 09/30/2004
moments,gcc, ,75,0.028,0.03,5444,86, 09/30/2004
moments,gcj, ,125,1.109,1.27,18484,60, 09/30/2004
moments,gcj, ,200,1.869,2.03,19652,60, 09/30/2004
moments,gcj, ,25,0.179,0.34,16380,60, 09/30/2004
moments,gcj, ,75,0.689,0.85,17572,60, 09/30/2004
moments,gcl, ,125,-2.027,-2,-2,148, 09/30/2004
moments,gcl, ,200,-2.027,-2,-2,148, 09/30/2004
moments,gcl, ,25,-2.027,-2,-2,148, 09/30/2004
moments,gcl, ,75,-2.027,-2,-2,148, 09/30/2004
moments,gforth, ,125,-2.012,-2,-2,80, 09/30/2004
moments,gforth, ,200,-2.012,-2,-2,80, 09/30/2004
moments,gforth, ,25,-2.012,-2,-2,80, 09/30/2004
moments,gforth, ,75,-2.012,-2,-2,80, 09/30/2004
moments,ghc, ,125,1.607,1.61,50092,33, 09/30/2004
moments,ghc, ,200,2.647,2.65,50680,33, 09/30/2004
moments,ghc, ,25,0.277,0.28,20532,33, 09/30/2004
moments,ghc, ,75,0.937,0.94,48364,33, 09/30/2004
moments,gij, ,125,1.341,1.50,17820,60, 09/30/2004
moments,gij, ,200,2.241,2.40,19656,60, 09/30/2004
moments,gij, ,25,0.221,0.38,15648,60, 09/30/2004
moments,gij, ,75,0.831,0.99,16876,60, 09/30/2004
moments,gnat, ,125,0.195,0.20,5040,98, 09/30/2004
moments,gnat, ,200,0.315,0.32,5992,98, 09/30/2004
moments,gnat, ,25,0.045,0.05,8040,98, 09/30/2004
moments,gnat, ,75,0.115,0.12,5044,98, 09/30/2004
moments,gpp, ,125,0.066,0.07,5068,66, 09/30/2004
moments,gpp, ,200,0.106,0.11,4964,66, 09/30/2004
moments,gpp, ,25,0.016,0.02,5032,66, 09/30/2004
moments,gpp, ,75,0.036,0.04,4952,66, 09/30/2004
moments,gst, ,125,-2.085,-2,-2,51, 09/30/2004
moments,gst, ,200,-2.085,-2,-2,51, 09/30/2004
moments,gst, ,25,-2.085,-2,-2,51, 09/30/2004
moments,gst, ,75,-2.085,-2,-2,51, 09/30/2004
moments,guile, ,125,2.04,2.09,9024,46, 09/30/2004
moments,guile, ,200,3.27,3.32,10904,46, 09/30/2004
moments,guile, ,25,0.38,0.43,6832,46, 09/30/2004
moments,guile, ,75,1.14,1.19,8360,46, 09/30/2004
moments,gwydion, ,125,-2.014,-2,-2,83, 09/30/2004
moments,gwydion, ,200,-2.014,-2,-2,83, 09/30/2004
moments,gwydion, ,25,-2.014,-2,-2,83, 09/30/2004
moments,gwydion, ,75,-2.014,-2,-2,83, 09/30/2004
moments,hipe, ,125,1.579,1.80,14872,51, 09/30/2004
moments,hipe, ,200,2.479,2.70,16616,51, 09/30/2004
moments,hipe, ,25,0.319,0.54,9424,51, 09/30/2004
moments,hipe, ,75,0.919,1.14,12052,51, 09/30/2004
moments,hugs, ,125,-2.262,-2,-2,33, 09/30/2004
moments,hugs, ,200,-2.262,-2,-2,33, 09/30/2004
moments,hugs, ,25,-2.262,-2,-2,33, 09/30/2004
moments,hugs, ,75,-2.262,-2,-2,33, 09/30/2004
moments,icc, ,125,0.039,0.04,4404,86, 09/30/2004
moments,icc, ,200,0.069,0.07,4392,86, 09/30/2004
moments,icc, ,25,0.009,0.01,3940,86, 09/30/2004
moments,icc, ,75,0.029,0.03,4416,86, 09/30/2004
moments,icpp, ,125,0.059,0.06,4456,66, 09/30/2004
moments,icpp, ,200,0.099,0.10,4456,66, 09/30/2004
moments,icpp, ,25,0.009,0.01,4436,66, 09/30/2004
moments,icpp, ,75,0.039,0.04,4468,66, 09/30/2004
moments,ifc, ,125,-2.008,-2,-2,132, 09/30/2004
moments,ifc, ,200,-2.008,-2,-2,132, 09/30/2004
moments,ifc, ,25,-2.008,-2,-2,132, 09/30/2004
moments,ifc, ,75,-2.008,-2,-2,132, 09/30/2004
moments,java, ,125,1.674,1.84,18280,60, 09/30/2004
moments,java, ,200,2.134,2.30,19864,60, 09/30/2004
moments,java, ,25,1.164,1.33,17264,60, 09/30/2004
moments,java, ,75,1.454,1.62,17728,60, 09/30/2004
moments,kaffe, ,125,3.702,3.88,14680,60, 09/30/2004
moments,kaffe, ,200,6.222,6.40,16508,60, 09/30/2004
moments,kaffe, ,25,0.992,1.17,13288,60, 09/30/2004
moments,kaffe, ,75,2.292,2.47,14204,60, 09/30/2004
moments,lua, ,125,0.546,0.55,5716,43, 09/30/2004
moments,lua, ,200,0.886,0.89,6484,43, 09/30/2004
moments,lua, ,25,0.106,0.11,4832,43, 09/30/2004
moments,lua, ,75,0.326,0.33,5716,43, 09/30/2004
moments,mawk, ,125,-2.002,-2,-2,54, 09/30/2004
moments,mawk, ,200,-2.002,-2,-2,54, 09/30/2004
moments,mawk, ,25,-2.002,-2,-2,54, 09/30/2004
moments,mawk, ,75,-2.002,-2,-2,54, 09/30/2004
moments,mercury, ,125,-2.019,-2,-2,64, 09/30/2004
moments,mercury, ,200,-2.019,-2,-2,64, 09/30/2004
moments,mercury, ,25,-2.019,-2,-2,64, 09/30/2004
moments,mercury, ,75,-2.019,-2,-2,64, 09/30/2004
moments,mlton, ,125,0.278,0.28,10100,70, 09/30/2004
moments,mlton, ,200,0.428,0.43,13780,70, 09/30/2004
moments,mlton, ,25,0.058,0.06,8052,70, 09/30/2004
moments,mlton, ,75,0.158,0.16,4752,70, 09/30/2004
moments,mzc, ,125,-2.089,-2,-2,52, 09/30/2004
moments,mzc, ,200,-2.089,-2,-2,52, 09/30/2004
moments,mzc, ,25,-2.089,-2,-2,52, 09/30/2004
moments,mzc, ,75,-2.089,-2,-2,52, 09/30/2004
moments,mzscheme, ,125,-2.09,-2,-2,52, 09/30/2004
moments,mzscheme, ,200,-2.09,-2,-2,52, 09/30/2004
moments,mzscheme, ,25,-2.09,-2,-2,52, 09/30/2004
moments,mzscheme, ,75,-2.09,-2,-2,52, 09/30/2004
moments,newlisp, ,125,0.905,0.91,11084,32, 09/30/2004
moments,newlisp, ,200,1.475,1.48,14780,32, 09/30/2004
moments,newlisp, ,25,0.165,0.17,6044,32, 09/30/2004
moments,newlisp, ,75,0.525,0.53,8608,32, 09/30/2004
moments,nhc98, ,125,-2.002,-2,-2,33, 09/30/2004
moments,nhc98, ,200,-2.002,-2,-2,33, 09/30/2004
moments,nhc98, ,25,-2.002,-2,-2,33, 09/30/2004
moments,nhc98, ,75,-2.002,-2,-2,33, 09/30/2004
moments,nice, ,125,1.655,1.94,18840,56, 09/30/2004
moments,nice, ,200,2.045,2.33,20388,56, 09/30/2004
moments,nice, ,25,1.075,1.36,18396,56, 09/30/2004
moments,nice, ,75,1.425,1.71,18496,56, 09/30/2004
moments,oberon2, ,125,0.081,0.09,5208,131, 09/30/2004
moments,oberon2, ,200,0.131,0.14,5208,131, 09/30/2004
moments,oberon2, ,25,0.021,0.03,5208,131, 09/30/2004
moments,oberon2, ,75,0.051,0.06,5208,131, 09/30/2004
moments,ocaml, ,125,0.098,0.10,4776,93, 09/30/2004
moments,ocaml, ,200,0.178,0.18,4776,93, 09/30/2004
moments,ocaml, ,25,0.018,0.02,4836,93, 09/30/2004
moments,ocaml, ,75,0.068,0.07,4776,93, 09/30/2004
moments,ocamlb, ,125,0.745,0.75,5752,93, 09/30/2004
moments,ocamlb, ,200,1.265,1.27,7556,93, 09/30/2004
moments,ocamlb, ,25,0.135,0.14,5028,93, 09/30/2004
moments,ocamlb, ,75,0.435,0.44,5660,93, 09/30/2004
moments,perl, ,125,0.605,0.61,14596,34, 09/30/2004
moments,perl, ,200,0.985,0.99,20132,34, 09/30/2004
moments,perl, ,25,0.115,0.12,5680,34, 09/30/2004
moments,perl, ,75,0.365,0.37,10880,34, 09/30/2004
moments,php, ,125,1.553,1.58,14736,34, 09/30/2004
moments,php, ,200,2.493,2.52,19236,34, 09/30/2004
moments,php, ,25,0.293,0.32,8944,34, 09/30/2004
moments,php, ,75,0.903,0.93,11900,34, 09/30/2004
moments,pike, ,125,-2.123,-2,-2,40, 09/30/2004
moments,pike, ,200,-2.123,-2,-2,40, 09/30/2004
moments,pike, ,25,-2.123,-2,-2,40, 09/30/2004
moments,pike, ,75,-2.123,-2,-2,40, 09/30/2004
moments,poplisp, ,125,-2.039,-2,-2,163, 09/30/2004
moments,poplisp, ,200,-2.039,-2,-2,163, 09/30/2004
moments,poplisp, ,25,-2.039,-2,-2,163, 09/30/2004
moments,poplisp, ,75,-2.039,-2,-2,163, 09/30/2004
moments,psyco, ,125,0.36,0.42,8332,44, 09/30/2004
moments,psyco, ,200,0.58,0.64,9240,44, 09/30/2004
moments,psyco, ,25,0.06,0.12,6652,44, 09/30/2004
moments,psyco, ,75,0.21,0.27,7808,44, 09/30/2004
moments,python, ,125,0.543,0.57,7720,43, 09/30/2004
moments,python, ,200,0.873,0.90,8436,43, 09/30/2004
moments,python, ,25,0.113,0.14,6484,43, 09/30/2004
moments,python, ,75,0.323,0.35,7236,43, 09/30/2004
moments,rep, ,125,1.377,1.39,6088,59, 09/30/2004
moments,rep, ,200,2.357,2.37,6396,59, 09/30/2004
moments,rep, ,25,0.237,0.25,5656,59, 09/30/2004
moments,rep, ,75,0.777,0.79,5876,59, 09/30/2004
moments,ruby, ,125,-2.011,-2,-2,49, 09/30/2004
moments,ruby, ,200,-2.011,-2,-2,49, 09/30/2004
moments,ruby, ,25,-2.011,-2,-2,49, 09/30/2004
moments,ruby, ,75,-2.011,-2,-2,49, 09/30/2004
moments,ruby,2,125,-2.011,-2,-2,49, 09/30/2004
moments,ruby,2,200,-2.011,-2,-2,49, 09/30/2004
moments,ruby,2,25,-2.011,-2,-2,49, 09/30/2004
moments,ruby,2,75,-2.011,-2,-2,49, 09/30/2004
moments,sablevm, ,125,4.643,4.73,19412,60, 09/30/2004
moments,sablevm, ,200,7.563,7.65,25228,60, 09/30/2004
moments,sablevm, ,25,1.063,1.15,12068,60, 09/30/2004
moments,sablevm, ,75,2.803,2.89,15436,60, 09/30/2004
moments,sbcl, ,125,0.169,0.22,16564,148, 09/30/2004
moments,sbcl, ,200,0.289,0.34,17748,148, 09/30/2004
moments,sbcl, ,25,0.039,0.09,14620,148, 09/30/2004
moments,sbcl, ,75,0.099,0.15,7456,148, 09/30/2004
moments,se, ,125,0.108,0.11,4720,73, 09/30/2004
moments,se, ,200,0.198,0.20,4772,73, 09/30/2004
moments,se, ,25,0.018,0.02,4504,73, 09/30/2004
moments,se, ,75,0.058,0.06,4872,73, 09/30/2004
moments,slang, ,125,0.316,0.32,6488,30, 09/30/2004
moments,slang, ,200,0.526,0.53,7836,30, 09/30/2004
moments,slang, ,25,0.056,0.06,4976,30, 09/30/2004
moments,slang, ,75,0.186,0.19,5820,30, 09/30/2004
moments,smlnj, ,125,0.124,0.18,6692,68, 09/30/2004
moments,smlnj, ,200,0.204,0.26,9108,68, 09/30/2004
moments,smlnj, ,25,0.034,0.09,7880,68, 09/30/2004
moments,smlnj, ,75,0.084,0.14,6668,68, 09/30/2004
moments,stalin, ,125,-2.002,-2,-2,50, 09/30/2004
moments,stalin, ,200,-2.002,-2,-2,50, 09/30/2004
moments,stalin, ,25,-2.002,-2,-2,50, 09/30/2004
moments,stalin, ,75,-2.002,-2,-2,50, 09/30/2004
moments,tcl, ,125,0.561,0.57,9136,38, 09/30/2004
moments,tcl, ,200,0.971,0.98,11788,38, 09/30/2004
moments,tcl, ,25,0.101,0.11,5544,38, 09/30/2004
moments,tcl, ,75,0.331,0.34,7632,38, 09/30/2004
nbody,chicken, ,1000000,33.983,33.99,1620,118, 09/30/2004
nbody,chicken, ,600000,20.343,20.35,1620,118, 09/30/2004
nbody,chicken, ,800000,27.173,27.18,1620,118, 09/30/2004
nbody,clean, ,1000000,3.187,3.19,1512,176, 09/30/2004
nbody,clean, ,600000,1.917,1.92,1512,176, 09/30/2004
nbody,clean, ,800000,2.547,2.55,1512,176, 09/30/2004
nbody,csharp, ,1000000,2.725,2.82,8620,117, 09/30/2004
nbody,csharp, ,600000,1.645,1.74,8620,117, 09/30/2004
nbody,csharp, ,800000,2.195,2.29,8620,117, 09/30/2004
nbody,csharp,2,1000000,1.815,1.91,8616,121, 09/30/2004
nbody,csharp,2,600000,1.095,1.19,8616,121, 09/30/2004
nbody,csharp,2,800000,1.455,1.55,8616,121, 09/30/2004
nbody,dlang, ,1000000,1.19,1.19,588,103, 09/30/2004
nbody,dlang, ,600000,0.72,0.72,588,103, 09/30/2004
nbody,dlang, ,800000,0.96,0.96,588,103, 09/30/2004
nbody,g95, ,1000000,1.49,1.49,544,117, 09/30/2004
nbody,g95, ,600000,0.89,0.89,544,117, 09/30/2004
nbody,g95, ,800000,1.19,1.19,544,117, 09/30/2004
nbody,gcc, ,1000000,1.008,1.01,376,103, 09/30/2004
nbody,gcc, ,600000,0.598,0.60,376,103, 09/30/2004
nbody,gcc, ,800000,0.808,0.81,376,103, 09/30/2004
nbody,gforth, ,1000000,19.828,19.84,864,91, 09/30/2004
nbody,gforth, ,600000,11.898,11.91,864,91, 09/30/2004
nbody,gforth, ,800000,15.858,15.87,864,91, 09/30/2004
nbody,gnat, ,1000000,1.535,1.54,1104,137, 09/30/2004
nbody,gnat, ,600000,0.915,0.92,1104,137, 09/30/2004
nbody,gnat, ,800000,1.225,1.23,1104,137, 09/30/2004
nbody,gpp, ,1000000,1.096,1.10,848,127, 09/30/2004
nbody,gpp, ,600000,0.656,0.66,4096,127, 09/30/2004
nbody,gpp, ,800000,0.876,0.88,848,127, 09/30/2004
nbody,gwydion, ,1000000,-2.014,-2,-2,128, 09/30/2004
nbody,gwydion, ,600000,-2.014,-2,-2,128, 09/30/2004
nbody,gwydion, ,800000,-2.014,-2,-2,128, 09/30/2004
nbody,icc, ,1000000,1.039,1.04,188,103, 09/30/2004
nbody,icc, ,600000,0.629,0.63,188,103, 09/30/2004
nbody,icc, ,800000,0.829,0.83,188,103, 09/30/2004
nbody,icpp, ,1000000,1.029,1.03,344,127, 09/30/2004
nbody,icpp, ,600000,0.619,0.62,344,127, 09/30/2004
nbody,icpp, ,800000,0.819,0.82,344,127, 09/30/2004
nbody,ifc, ,1000000,0.982,0.99,1528,124, 09/30/2004
nbody,ifc, ,600000,0.592,0.60,1528,124, 09/30/2004
nbody,ifc, ,800000,0.782,0.79,1528,124, 09/30/2004
nbody,java, ,1000000,2.014,2.18,10152,120, 09/30/2004
nbody,java, ,600000,1.274,1.44,10152,120, 09/30/2004
nbody,java, ,800000,1.654,1.82,10152,120, 09/30/2004
nbody,lua, ,1000000,81.596,81.60,916,96, 09/30/2004
